mask     ok?       cycles      CM/MHz  passes
0x47e    pass      718280    1.480417  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,leg_f]
0x47f    pass      718280    1.480417  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,leg_f]
0x57e    pass      718280    1.480417  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,unroll,leg_f]
0x57f    pass      718280    1.480417  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,unroll,leg_f]
0x3c0    pass      721344    1.480547  [licm_const,jump_thread,unroll,leg_e]
0x3c1    pass      721344    1.480547  [fold_br,licm_const,jump_thread,unroll,leg_e]
0x3c2    pass      721344    1.480547  [dead_blocks,licm_const,jump_thread,unroll,leg_e]
0x3c3    pass      721344    1.480547  [fold_br,dead_blocks,licm_const,jump_thread,unroll,leg_e]
0x1e8    pass      721201    1.480566  [cse,narrow_loads,licm_const,jump_thread,unroll]
0x1e9    pass      721201    1.480566  [fold_br,cse,narrow_loads,licm_const,jump_thread,unroll]
0x1ea    pass      721201    1.480566  [dead_blocks,cse,narrow_loads,licm_const,jump_thread,unroll]
0x1eb    pass      721201    1.480566  [fold_br,dead_blocks,cse,narrow_loads,licm_const,jump_thread,unroll]
0x3c8    pass      720549    1.480577  [cse,licm_const,jump_thread,unroll,leg_e]
0x3c9    pass      720549    1.480577  [fold_br,cse,licm_const,jump_thread,unroll,leg_e]
0x3ca    pass      720549    1.480577  [dead_blocks,cse,licm_const,jump_thread,unroll,leg_e]
0x3cb    pass      720549    1.480577  [fold_br,dead_blocks,cse,licm_const,jump_thread,unroll,leg_e]
0x0b8    pass      721095    1.480687  [cse,redundant_bool,narrow_loads,jump_thread]
0x0b9    pass      721095    1.480687  [fold_br,cse,redundant_bool,narrow_loads,jump_thread]
0x0ba    pass      721095    1.480687  [dead_blocks,cse,redundant_bool,narrow_loads,jump_thread]
0x0bb    pass      721095    1.480687  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,jump_thread]
0x1a4    pass      721880    1.480729  [copy_prop,narrow_loads,jump_thread,unroll]
0x1a5    pass      721880    1.480729  [fold_br,copy_prop,narrow_loads,jump_thread,unroll]
0x1a6    pass      721734    1.480750  [dead_blocks,copy_prop,narrow_loads,jump_thread,unroll]
0x1a7    pass      721734    1.480750  [fold_br,dead_blocks,copy_prop,narrow_loads,jump_thread,unroll]
0x1e0    pass      721792    1.480983  [narrow_loads,licm_const,jump_thread,unroll]
0x1e1    pass      721792    1.480983  [fold_br,narrow_loads,licm_const,jump_thread,unroll]
0x1e2    pass      721792    1.480983  [dead_blocks,narrow_loads,licm_const,jump_thread,unroll]
0x1e3    pass      721792    1.480983  [fold_br,dead_blocks,narrow_loads,licm_const,jump_thread,unroll]
0x0bc    pass      720855    1.481082  [copy_prop,cse,redundant_bool,narrow_loads,jump_thread]
0x0bd    pass      720855    1.481082  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,jump_thread]
0x0be    pass      720709    1.481104  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread]
0x0bf    pass      720709    1.481104  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,jump_thread]
0x658    pass      717066    1.481336  [cse,redundant_bool,licm_const,leg_e,leg_f]
0x659    pass      717066    1.481336  [fold_br,cse,redundant_bool,licm_const,leg_e,leg_f]
0x65a    pass      717066    1.481336  [dead_blocks,cse,redundant_bool,licm_const,leg_e,leg_f]
0x65b    pass      717066    1.481336  [fold_br,dead_blocks,cse,redundant_bool,licm_const,leg_e,leg_f]
0x758    pass      717066    1.481336  [cse,redundant_bool,licm_const,unroll,leg_e,leg_f]
0x759    pass      717066    1.481336  [fold_br,cse,redundant_bool,licm_const,unroll,leg_e,leg_f]
0x75a    pass      717066    1.481336  [dead_blocks,cse,redundant_bool,licm_const,unroll,leg_e,leg_f]
0x75b    pass      717066    1.481336  [fold_br,dead_blocks,cse,redundant_bool,licm_const,unroll,leg_e,leg_f]
0x7e8    pass      716570    1.481560  [cse,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7e9    pass      716570    1.481560  [fold_br,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7ea    pass      716570    1.481560  [dead_blocks,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7eb    pass      716570    1.481560  [fold_br,dead_blocks,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x1ac    pass      720697    1.481593  [copy_prop,cse,narrow_loads,jump_thread,unroll]
0x1ad    pass      720697    1.481593  [fold_br,copy_prop,cse,narrow_loads,jump_thread,unroll]
0x1ae    pass      720551    1.481615  [dead_blocks,copy_prop,cse,narrow_loads,jump_thread,unroll]
0x1af    pass      720551    1.481615  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,jump_thread,unroll]
0x65c    pass      716826    1.481731  [copy_prop,cse,redundant_bool,licm_const,leg_e,leg_f]
0x65d    pass      716826    1.481731  [fold_br,copy_prop,cse,redundant_bool,licm_const,leg_e,leg_f]
0x75c    pass      716826    1.481731  [copy_prop,cse,redundant_bool,licm_const,unroll,leg_e,leg_f]
0x75d    pass      716826    1.481731  [fold_br,copy_prop,cse,redundant_bool,licm_const,unroll,leg_e,leg_f]
0x65e    pass      716816    1.481753  [dead_blocks,copy_prop,cse,redundant_bool,licm_const,leg_e,leg_f]
0x65f    pass      716816    1.481753  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,licm_const,leg_e,leg_f]
0x75e    pass      716816    1.481753  [dead_blocks,copy_prop,cse,redundant_bool,licm_const,unroll,leg_e,leg_f]
0x75f    pass      716816    1.481753  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,licm_const,unroll,leg_e,leg_f]
0x190    pass      720166    1.484463  [redundant_bool,jump_thread,unroll]
0x191    pass      720166    1.484463  [fold_br,redundant_bool,jump_thread,unroll]
0x192    pass      720166    1.484463  [dead_blocks,redundant_bool,jump_thread,unroll]
0x193    pass      720166    1.484463  [fold_br,dead_blocks,redundant_bool,jump_thread,unroll]
0x2d0    pass      719462    1.484518  [redundant_bool,licm_const,jump_thread,leg_e]
0x2d1    pass      719462    1.484518  [fold_br,redundant_bool,licm_const,jump_thread,leg_e]
0x2d2    pass      719462    1.484518  [dead_blocks,redundant_bool,licm_const,jump_thread,leg_e]
0x2d3    pass      719462    1.484518  [fold_br,dead_blocks,redundant_bool,licm_const,jump_thread,leg_e]
0x0f8    pass      719319    1.484538  [cse,redundant_bool,narrow_loads,licm_const,jump_thread]
0x0f9    pass      719319    1.484538  [fold_br,cse,redundant_bool,narrow_loads,licm_const,jump_thread]
0x0fa    pass      719319    1.484538  [dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread]
0x0fb    pass      719319    1.484538  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,licm_const,jump_thread]
0x2d8    pass      718667    1.484549  [cse,redundant_bool,licm_const,jump_thread,leg_e]
0x2d9    pass      718667    1.484549  [fold_br,cse,redundant_bool,licm_const,jump_thread,leg_e]
0x2da    pass      718667    1.484549  [dead_blocks,cse,redundant_bool,licm_const,jump_thread,leg_e]
0x2db    pass      718667    1.484549  [fold_br,dead_blocks,cse,redundant_bool,licm_const,jump_thread,leg_e]
0x7e4    pass      715851    1.484600  [copy_prop,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7e5    pass      715851    1.484600  [fold_br,copy_prop,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7e6    pass      715841    1.484622  [dead_blocks,copy_prop,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7e7    pass      715841    1.484622  [fold_br,dead_blocks,copy_prop,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x2d4    pass      719222    1.484915  [copy_prop,redundant_bool,licm_const,jump_thread,leg_e]
0x2d5    pass      719222    1.484915  [fold_br,copy_prop,redundant_bool,licm_const,jump_thread,leg_e]
0x0fc    pass      719079    1.484935  [copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread]
0x0fd    pass      719079    1.484935  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread]
0x2d6    pass      719076    1.484937  [dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,leg_e]
0x2d7    pass      719076    1.484937  [fold_br,dead_blocks,copy_prop,redundant_bool,licm_const,jump_thread,leg_e]
0x2dc    pass      718427    1.484946  [copy_prop,cse,redundant_bool,licm_const,jump_thread,leg_e]
0x2dd    pass      718427    1.484946  [fold_br,copy_prop,cse,redundant_bool,licm_const,jump_thread,leg_e]
0x0f0    pass      719910    1.484957  [redundant_bool,narrow_loads,licm_const,jump_thread]
0x0f1    pass      719910    1.484957  [fold_br,redundant_bool,narrow_loads,licm_const,jump_thread]
0x0f2    pass      719910    1.484957  [dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread]
0x0f3    pass      719910    1.484957  [fold_br,dead_blocks,redundant_bool,narrow_loads,licm_const,jump_thread]
0x0fe    pass      718933    1.484957  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread]
0x0ff    pass      718933    1.484957  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,licm_const,jump_thread]
0x2de    pass      718281    1.484968  [dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,leg_e]
0x2df    pass      718281    1.484968  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,licm_const,jump_thread,leg_e]
0x198    pass      718983    1.485332  [cse,redundant_bool,jump_thread,unroll]
0x199    pass      718983    1.485332  [fold_br,cse,redundant_bool,jump_thread,unroll]
0x19a    pass      718983    1.485332  [dead_blocks,cse,redundant_bool,jump_thread,unroll]
0x19b    pass      718983    1.485332  [fold_br,dead_blocks,cse,redundant_bool,jump_thread,unroll]
0x0f4    pass      719670    1.485354  [copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread]
0x0f5    pass      719670    1.485354  [fold_br,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread]
0x0f6    pass      719524    1.485376  [dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread]
0x0f7    pass      719524    1.485376  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,licm_const,jump_thread]
0x3c4    pass      719064    1.485429  [copy_prop,licm_const,jump_thread,unroll,leg_e]
0x3c5    pass      719064    1.485429  [fold_br,copy_prop,licm_const,jump_thread,unroll,leg_e]
0x1ec    pass      718921    1.485449  [copy_prop,cse,narrow_loads,licm_const,jump_thread,unroll]
0x1ed    pass      718921    1.485449  [fold_br,copy_prop,cse,narrow_loads,licm_const,jump_thread,unroll]
0x3c6    pass      718918    1.485451  [dead_blocks,copy_prop,licm_const,jump_thread,unroll,leg_e]
0x3c7    pass      718918    1.485451  [fold_br,dead_blocks,copy_prop,licm_const,jump_thread,unroll,leg_e]
0x3cc    pass      718269    1.485460  [copy_prop,cse,licm_const,jump_thread,unroll,leg_e]
0x3cd    pass      718269    1.485460  [fold_br,copy_prop,cse,licm_const,jump_thread,unroll,leg_e]
0x1ee    pass      718775    1.485471  [dead_blocks,copy_prop,cse,narrow_loads,licm_const,jump_thread,unroll]
0x1ef    pass      718775    1.485471  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,licm_const,jump_thread,unroll]
0x630    pass      715947    1.485478  [redundant_bool,narrow_loads,leg_e,leg_f]
0x631    pass      715947    1.485478  [fold_br,redundant_bool,narrow_loads,leg_e,leg_f]
0x632    pass      715947    1.485478  [dead_blocks,redundant_bool,narrow_loads,leg_e,leg_f]
0x633    pass      715947    1.485478  [fold_br,dead_blocks,redundant_bool,narrow_loads,leg_e,leg_f]
0x730    pass      715947    1.485478  [redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x731    pass      715947    1.485478  [fold_br,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x732    pass      715947    1.485478  [dead_blocks,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x733    pass      715947    1.485478  [fold_br,dead_blocks,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x3ce    pass      718123    1.485482  [dead_blocks,copy_prop,cse,licm_const,jump_thread,unroll,leg_e]
0x3cf    pass      718123    1.485482  [fold_br,dead_blocks,copy_prop,cse,licm_const,jump_thread,unroll,leg_e]
0x1e4    pass      719512    1.485868  [copy_prop,narrow_loads,licm_const,jump_thread,unroll]
0x1e5    pass      719512    1.485868  [fold_br,copy_prop,narrow_loads,licm_const,jump_thread,unroll]
0x634    pass      715707    1.485875  [copy_prop,redundant_bool,narrow_loads,leg_e,leg_f]
0x635    pass      715707    1.485875  [fold_br,copy_prop,redundant_bool,narrow_loads,leg_e,leg_f]
0x734    pass      715707    1.485875  [copy_prop,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x735    pass      715707    1.485875  [fold_br,copy_prop,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x1e6    pass      719366    1.485890  [dead_blocks,copy_prop,narrow_loads,licm_const,jump_thread,unroll]
0x1e7    pass      719366    1.485890  [fold_br,dead_blocks,copy_prop,narrow_loads,licm_const,jump_thread,unroll]
0x636    pass      715697    1.485897  [dead_blocks,copy_prop,redundant_bool,narrow_loads,leg_e,leg_f]
0x637    pass      715697    1.485897  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,leg_e,leg_f]
0x736    pass      715697    1.485897  [dead_blocks,copy_prop,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x737    pass      715697    1.485897  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x638    pass      714978    1.486038  [cse,redundant_bool,narrow_loads,leg_e,leg_f]
0x639    pass      714978    1.486038  [fold_br,cse,redundant_bool,narrow_loads,leg_e,leg_f]
0x63a    pass      714978    1.486038  [dead_blocks,cse,redundant_bool,narrow_loads,leg_e,leg_f]
0x63b    pass      714978    1.486038  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,leg_e,leg_f]
0x738    pass      714978    1.486038  [cse,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x739    pass      714978    1.486038  [fold_br,cse,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x73a    pass      714978    1.486038  [dead_blocks,cse,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x73b    pass      714978    1.486038  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x63c    pass      714738    1.486436  [copy_prop,cse,redundant_bool,narrow_loads,leg_e,leg_f]
0x63d    pass      714738    1.486436  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,leg_e,leg_f]
0x73c    pass      714738    1.486436  [copy_prop,cse,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x73d    pass      714738    1.486436  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x7ec    pass      714290    1.486449  [copy_prop,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7ed    pass      714290    1.486449  [fold_br,copy_prop,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x63e    pass      714728    1.486458  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,leg_e,leg_f]
0x63f    pass      714728    1.486458  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,leg_e,leg_f]
0x73e    pass      714728    1.486458  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x73f    pass      714728    1.486458  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,unroll,leg_e,leg_f]
0x7ee    pass      714280    1.486471  [dead_blocks,copy_prop,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7ef    pass      714280    1.486471  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,licm_const,jump_thread,unroll,leg_e,leg_f]
0x3a0    pass      718664    1.486533  [narrow_loads,jump_thread,unroll,leg_e]
0x3a1    pass      718664    1.486533  [fold_br,narrow_loads,jump_thread,unroll,leg_e]
0x3a2    pass      718664    1.486533  [dead_blocks,narrow_loads,jump_thread,unroll,leg_e]
0x3a3    pass      718664    1.486533  [fold_br,dead_blocks,narrow_loads,jump_thread,unroll,leg_e]
0x3a8    pass      717869    1.486564  [cse,narrow_loads,jump_thread,unroll,leg_e]
0x3a9    pass      717869    1.486564  [fold_br,cse,narrow_loads,jump_thread,unroll,leg_e]
0x3aa    pass      717869    1.486564  [dead_blocks,cse,narrow_loads,jump_thread,unroll,leg_e]
0x3ab    pass      717869    1.486564  [fold_br,dead_blocks,cse,narrow_loads,jump_thread,unroll,leg_e]
0x490    pass      714927    1.488586  [redundant_bool,jump_thread,leg_f]
0x491    pass      714927    1.488586  [fold_br,redundant_bool,jump_thread,leg_f]
0x492    pass      714927    1.488586  [dead_blocks,redundant_bool,jump_thread,leg_f]
0x493    pass      714927    1.488586  [fold_br,dead_blocks,redundant_bool,jump_thread,leg_f]
0x494    pass      714687    1.488985  [copy_prop,redundant_bool,jump_thread,leg_f]
0x495    pass      714687    1.488985  [fold_br,copy_prop,redundant_bool,jump_thread,leg_f]
0x496    pass      714677    1.489008  [dead_blocks,copy_prop,redundant_bool,jump_thread,leg_f]
0x497    pass      714677    1.489008  [fold_br,dead_blocks,copy_prop,redundant_bool,jump_thread,leg_f]
0x498    pass      713958    1.489150  [cse,redundant_bool,jump_thread,leg_f]
0x499    pass      713958    1.489150  [fold_br,cse,redundant_bool,jump_thread,leg_f]
0x49a    pass      713958    1.489150  [dead_blocks,cse,redundant_bool,jump_thread,leg_f]
0x49b    pass      713958    1.489150  [fold_br,dead_blocks,cse,redundant_bool,jump_thread,leg_f]
0x1d8    pass      717207    1.489207  [cse,redundant_bool,licm_const,jump_thread,unroll]
0x1d9    pass      717207    1.489207  [fold_br,cse,redundant_bool,licm_const,jump_thread,unroll]
0x1da    pass      717207    1.489207  [dead_blocks,cse,redundant_bool,licm_const,jump_thread,unroll]
0x1db    pass      717207    1.489207  [fold_br,dead_blocks,cse,redundant_bool,licm_const,jump_thread,unroll]
0x194    pass      717886    1.489371  [copy_prop,redundant_bool,jump_thread,unroll]
0x195    pass      717886    1.489371  [fold_br,copy_prop,redundant_bool,jump_thread,unroll]
0x196    pass      717740    1.489393  [dead_blocks,copy_prop,redundant_bool,jump_thread,unroll]
0x197    pass      717740    1.489393  [fold_br,dead_blocks,copy_prop,redundant_bool,jump_thread,unroll]
